Loci,Mix,Rack,Treatment,Well,ID,Row,Match,Missing,Nanodrop
OrrFCB2,mix2,R154,Internal control,96,AGP20092,H,1,1,364.5
Lw10,mix2,R154,Internal control,1,AGP16295,A,1,1,596
Lw10,mix2,R154,Internal control,2,AGP16296,A,1,1,80
Lw10,mix2,R154,Internal control,3,AGP16297,A,1,1,106
Lw10,mix2,R154,Internal control,4,AGP07487,A,1,1,558.5
Lw10,mix2,R154,Internal control,5,AGP07488,A,1,0,460.5
Lw10,mix2,R154,Internal control,6,AGP20001,A,1,1,279
Lw10,mix2,R154,Internal control,7,AGP20002,A,1,1,318.5
Lw10,mix2,R154,Internal control,8,AGP20003,A,1,1,48.5
Lw10,mix2,R154,Internal control,9,AGP20004,A,1,1,341.5
Lw10,mix2,R154,Internal control,10,AGP20005,A,1,1,232.5
Lw10,mix2,R154,Internal control,11,AGP20006,A,1,1,198.5
Lw10,mix2,R154,Internal control,12,AGP20007,A,1,1,306.5
Lw10,mix2,R154,Internal control,13,AGP20008,B,1,1,155
Lw10,mix2,R154,Internal control,14,AGP20009,B,1,0,143
Lw10,mix2,R154,Internal control,15,AGP20010,B,1,1,226
Lw10,mix2,R154,Internal control,16,AGP20011,B,1,1,314
Lw10,mix2,R154,Internal control,17,AGP20012,B,1,1,358
Lw10,mix2,R154,Internal control,18,AGP20013,B,1,1,287
Lw10,mix2,R154,Internal control,19,AGP20014,B,1,1,482.5
Lw10,mix2,R154,Internal control,20,AGP20015,B,1,1,279.5
Lw10,mix2,R154,Internal control,21,AGP20016,B,1,1,204
Lw10,mix2,R154,Internal control,22,AGP20017,B,1,1,107.5
Lw10,mix2,R154,Internal control,23,AGP20018,B,1,1,395
Lw10,mix2,R154,Internal control,24,AGP20019,B,1,1,380.5
Lw10,mix2,R154,Internal control,25,AGP20020,C,1,1,395
Lw10,mix2,R154,Internal control,26,AGP20021,C,1,1,200
Lw10,mix2,R154,Internal control,27,AGP20022,C,1,1,340.5
Lw10,mix2,R154,Internal control,28,AGP20024,C,1,1,212.5
Lw10,mix2,R154,Internal control,29,AGP20025,C,1,1,360
Lw10,mix2,R154,Internal control,30,AGP20026,C,1,1,292
Lw10,mix2,R154,Internal control,31,AGP20027,C,1,1,78.5
Lw10,mix2,R154,Internal control,32,AGP20028,C,1,1,62.5
Lw10,mix2,R154,Internal control,33,AGP20029,C,1,1,487.5
Lw10,mix2,R154,Internal control,34,AGP20030,C,1,1,183.5
Lw10,mix2,R154,Internal control,35,AGP20031,C,1,1,200
Lw10,mix2,R154,Internal control,36,AGP20032,C,1,1,143.5
Lw10,mix2,R154,Internal control,37,AGP20033,D,1,1,405
Lw10,mix2,R154,Internal control,38,AGP20034,D,1,1,488.5
Lw10,mix2,R154,Internal control,39,AGP20035,D,1,1,87
Lw10,mix2,R154,Internal control,40,AGP20036,D,1,1,77.5
Lw10,mix2,R154,Internal control,41,AGP20038,D,1,1,157.5
Lw10,mix2,R154,Internal control,42,AGP20039,D,1,1,393.5
Lw10,mix2,R154,Internal control,43,AGP20040,D,1,1,124
Lw10,mix2,R154,Internal control,44,AGP20041,D,1,1,262
Lw10,mix2,R154,Internal control,45,AGP20042,D,1,1,207
Lw10,mix2,R154,Internal control,46,AGP20043,D,1,1,565.5
Lw10,mix2,R154,Internal control,47,AGP20044,D,1,1,334.5
Lw10,mix2,R154,Internal control,48,AGP20045,D,1,1,622.5
Lw10,mix2,R154,Internal control,49,AGP20046,E,1,1,280
Lw10,mix2,R154,Internal control,50,AGP20047,E,1,1,516
Lw10,mix2,R154,Internal control,52,AGP20048,E,1,1,421.5
Lw10,mix2,R154,Internal control,53,AGP20049,E,1,1,325.5
Lw10,mix2,R154,Internal control,54,AGP20050,E,1,1,299.5
Lw10,mix2,R154,Internal control,55,AGP20051,E,1,1,406
Lw10,mix2,R154,Internal control,56,AGP20052,E,1,1,473
Lw10,mix2,R154,Internal control,57,AGP20053,E,1,1,495
Lw10,mix2,R154,Internal control,58,AGP20054,E,1,1,278.5
Lw10,mix2,R154,Internal control,59,AGP20055,E,1,1,92.5
Lw10,mix2,R154,Internal control,60,AGP20056,E,1,1,606
Lw10,mix2,R154,Internal control,61,AGP20057,F,1,1,356.5
Lw10,mix2,R154,Internal control,62,AGP20058,F,1,1,506
Lw10,mix2,R154,Internal control,63,AGP20059,F,1,1,341.5
Lw10,mix2,R154,Internal control,64,AGP20060,F,1,1,394
Lw10,mix2,R154,Internal control,65,AGP20061,F,1,1,206
Lw10,mix2,R154,Internal control,66,AGP20062,F,1,1,492
Lw10,mix2,R154,Internal control,67,AGP20063,F,1,1,463.5
Lw10,mix2,R154,Internal control,68,AGP20064,F,1,1,437.5
Lw10,mix2,R154,Internal control,69,AGP20065,F,1,1,286.5
Lw10,mix2,R154,Internal control,70,AGP20066,F,1,1,435.5
Lw10,mix2,R154,Internal control,71,AGP20067,F,1,1,168.5
Lw10,mix2,R154,Internal control,72,AGP20068,F,1,1,225.5
Lw10,mix2,R154,Internal control,73,AGP20069,G,1,1,252.5
Lw10,mix2,R154,Internal control,74,AGP20070,G,1,1,485.5
Lw10,mix2,R154,Internal control,75,AGP20071,G,1,1,628
Lw10,mix2,R154,Internal control,76,AGP20072,G,1,1,295
Lw10,mix2,R154,Internal control,77,AGP20073,G,1,1,704
Lw10,mix2,R154,Internal control,78,AGP20074,G,1,1,564
Lw10,mix2,R154,Internal control,79,AGP20075,G,1,1,531.5
Lw10,mix2,R154,Internal control,80,AGP20076,G,1,1,352
Lw10,mix2,R154,Internal control,81,AGP20077,G,1,1,283
Lw10,mix2,R154,Internal control,82,AGP20078,G,1,1,542.5
Lw10,mix2,R154,Internal control,83,AGP20079,G,1,1,538
Lw10,mix2,R154,Internal control,84,AGP20080,G,1,1,474
Lw10,mix2,R154,Internal control,85,AGP20081,H,1,1,196.5
Lw10,mix2,R154,Internal control,86,AGP20082,H,1,1,119.5
Lw10,mix2,R154,Internal control,87,AGP20083,H,1,1,325.5
Lw10,mix2,R154,Internal control,88,AGP20084,H,1,1,378
Lw10,mix2,R154,Internal control,89,AGP20085,H,1,1,365.5
Lw10,mix2,R154,Internal control,90,AGP20086,H,1,1,62
Lw10,mix2,R154,Internal control,91,AGP20087,H,1,1,242.5
Lw10,mix2,R154,Internal control,92,AGP20088,H,1,1,250.5
Lw10,mix2,R154,Internal control,93,AGP20089,H,1,1,436
Lw10,mix2,R154,Internal control,94,AGP20090,H,1,1,629.5
Lw10,mix2,R154,Internal control,95,AGP20091,H,1,1,154.5
Lw10,mix2,R154,Internal control,96,AGP20092,H,1,1,364.5
ZcwCO1,mix2,R154,Internal control,1,AGP16295,A,1,1,596
ZcwCO1,mix2,R154,Internal control,2,AGP16296,A,1,1,80
ZcwCO1,mix2,R154,Internal control,3,AGP16297,A,1,1,106
ZcwCO1,mix2,R154,Internal control,4,AGP07487,A,1,1,558.5
ZcwCO1,mix2,R154,Internal control,5,AGP07488,A,1,1,460.5
ZcwCO1,mix2,R154,Internal control,6,AGP20001,A,1,1,279
ZcwCO1,mix2,R154,Internal control,7,AGP20002,A,1,1,318.5
ZcwCO1,mix2,R154,Internal control,8,AGP20003,A,1,1,48.5
ZcwCO1,mix2,R154,Internal control,9,AGP20004,A,1,1,341.5
ZcwCO1,mix2,R154,Internal control,10,AGP20005,A,1,1,232.5
ZcwCO1,mix2,R154,Internal control,11,AGP20006,A,1,1,198.5
ZcwCO1,mix2,R154,Internal control,12,AGP20007,A,1,1,306.5
ZcwCO1,mix2,R154,Internal control,13,AGP20008,B,1,1,155
ZcwCO1,mix2,R154,Internal control,14,AGP20009,B,1,0,143
ZcwCO1,mix2,R154,Internal control,15,AGP20010,B,1,1,226
ZcwCO1,mix2,R154,Internal control,16,AGP20011,B,1,1,314
ZcwCO1,mix2,R154,Internal control,17,AGP20012,B,1,1,358
ZcwCO1,mix2,R154,Internal control,18,AGP20013,B,1,1,287
ZcwCO1,mix2,R154,Internal control,19,AGP20014,B,1,1,482.5
ZcwCO1,mix2,R154,Internal control,20,AGP20015,B,1,1,279.5
ZcwCO1,mix2,R154,Internal control,21,AGP20016,B,1,1,204
ZcwCO1,mix2,R154,Internal control,22,AGP20017,B,1,1,107.5
ZcwCO1,mix2,R154,Internal control,23,AGP20018,B,1,1,395
ZcwCO1,mix2,R154,Internal control,24,AGP20019,B,1,1,380.5
ZcwCO1,mix2,R154,Internal control,25,AGP20020,C,1,1,395
ZcwCO1,mix2,R154,Internal control,26,AGP20021,C,1,1,200
ZcwCO1,mix2,R154,Internal control,27,AGP20022,C,1,1,340.5
ZcwCO1,mix2,R154,Internal control,28,AGP20024,C,1,1,212.5
ZcwCO1,mix2,R154,Internal control,29,AGP20025,C,1,1,360
ZcwCO1,mix2,R154,Internal control,30,AGP20026,C,1,1,292
ZcwCO1,mix2,R154,Internal control,31,AGP20027,C,1,1,78.5
ZcwCO1,mix2,R154,Internal control,32,AGP20028,C,1,1,62.5
ZcwCO1,mix2,R154,Internal control,33,AGP20029,C,1,1,487.5
ZcwCO1,mix2,R154,Internal control,34,AGP20030,C,1,1,183.5
ZcwCO1,mix2,R154,Internal control,35,AGP20031,C,1,1,200
ZcwCO1,mix2,R154,Internal control,36,AGP20032,C,1,1,143.5
ZcwCO1,mix2,R154,Internal control,37,AGP20033,D,1,1,405
ZcwCO1,mix2,R154,Internal control,38,AGP20034,D,1,1,488.5
ZcwCO1,mix2,R154,Internal control,39,AGP20035,D,1,1,87
ZcwCO1,mix2,R154,Internal control,40,AGP20036,D,1,1,77.5
ZcwCO1,mix2,R154,Internal control,41,AGP20038,D,1,1,157.5
ZcwCO1,mix2,R154,Internal control,42,AGP20039,D,1,1,393.5
ZcwCO1,mix2,R154,Internal control,43,AGP20040,D,1,1,124
ZcwCO1,mix2,R154,Internal control,44,AGP20041,D,1,1,262
ZcwCO1,mix2,R154,Internal control,45,AGP20042,D,1,1,207
ZcwCO1,mix2,R154,Internal control,46,AGP20043,D,1,0,565.5
ZcwCO1,mix2,R154,Internal control,47,AGP20044,D,1,1,334.5
ZcwCO1,mix2,R154,Internal control,48,AGP20045,D,1,1,622.5
ZcwCO1,mix2,R154,Internal control,49,AGP20046,E,1,1,280
ZcwCO1,mix2,R154,Internal control,50,AGP20047,E,1,1,516
ZcwCO1,mix2,R154,Internal control,52,AGP20048,E,1,1,421.5
ZcwCO1,mix2,R154,Internal control,53,AGP20049,E,1,1,325.5
ZcwCO1,mix2,R154,Internal control,54,AGP20050,E,1,1,299.5
ZcwCO1,mix2,R154,Internal control,55,AGP20051,E,1,1,406
ZcwCO1,mix2,R154,Internal control,56,AGP20052,E,1,1,473
ZcwCO1,mix2,R154,Internal control,57,AGP20053,E,1,1,495
ZcwCO1,mix2,R154,Internal control,58,AGP20054,E,1,1,278.5
ZcwCO1,mix2,R154,Internal control,59,AGP20055,E,1,1,92.5
ZcwCO1,mix2,R154,Internal control,60,AGP20056,E,1,1,606
ZcwCO1,mix2,R154,Internal control,61,AGP20057,F,1,1,356.5
ZcwCO1,mix2,R154,Internal control,62,AGP20058,F,1,1,506
ZcwCO1,mix2,R154,Internal control,63,AGP20059,F,1,1,341.5
ZcwCO1,mix2,R154,Internal control,64,AGP20060,F,1,1,394
ZcwCO1,mix2,R154,Internal control,65,AGP20061,F,1,1,206
ZcwCO1,mix2,R154,Internal control,66,AGP20062,F,0,1,492
ZcwCO1,mix2,R154,Internal control,67,AGP20063,F,1,1,463.5
ZcwCO1,mix2,R154,Internal control,68,AGP20064,F,1,1,437.5
ZcwCO1,mix2,R154,Internal control,69,AGP20065,F,1,1,286.5
ZcwCO1,mix2,R154,Internal control,70,AGP20066,F,1,1,435.5
ZcwCO1,mix2,R154,Internal control,71,AGP20067,F,1,1,168.5
ZcwCO1,mix2,R154,Internal control,72,AGP20068,F,1,1,225.5
ZcwCO1,mix2,R154,Internal control,73,AGP20069,G,1,1,252.5
ZcwCO1,mix2,R154,Internal control,74,AGP20070,G,1,1,485.5
ZcwCO1,mix2,R154,Internal control,75,AGP20071,G,1,1,628
ZcwCO1,mix2,R154,Internal control,76,AGP20072,G,1,1,295
ZcwCO1,mix2,R154,Internal control,77,AGP20073,G,1,1,704
ZcwCO1,mix2,R154,Internal control,78,AGP20074,G,1,1,564
ZcwCO1,mix2,R154,Internal control,79,AGP20075,G,1,1,531.5
ZcwCO1,mix2,R154,Internal control,80,AGP20076,G,1,1,352
ZcwCO1,mix2,R154,Internal control,81,AGP20077,G,1,1,283
ZcwCO1,mix2,R154,Internal control,82,AGP20078,G,1,1,542.5
ZcwCO1,mix2,R154,Internal control,83,AGP20079,G,1,1,538
ZcwCO1,mix2,R154,Internal control,84,AGP20080,G,1,1,474
ZcwCO1,mix2,R154,Internal control,85,AGP20081,H,1,1,196.5
ZcwCO1,mix2,R154,Internal control,86,AGP20082,H,1,1,119.5
ZcwCO1,mix2,R154,Internal control,87,AGP20083,H,1,1,325.5
ZcwCO1,mix2,R154,Internal control,88,AGP20084,H,1,1,378
ZcwCO1,mix2,R154,Internal control,89,AGP20085,H,1,1,365.5
ZcwCO1,mix2,R154,Internal control,90,AGP20086,H,1,1,62
ZcwCO1,mix2,R154,Internal control,91,AGP20087,H,1,1,242.5
ZcwCO1,mix2,R154,Internal control,92,AGP20088,H,1,1,250.5
ZcwCO1,mix2,R154,Internal control,93,AGP20089,H,1,1,436
ZcwCO1,mix2,R154,Internal control,94,AGP20090,H,1,1,629.5
ZcwCO1,mix2,R154,Internal control,95,AGP20091,H,1,1,154.5
ZcwCO1,mix2,R154,Internal control,96,AGP20092,H,1,1,364.5
Agaz5,mix2,R154,Internal control,1,AGP16295,A,1,1,596
Agaz5,mix2,R154,Internal control,2,AGP16296,A,1,1,80
Agaz5,mix2,R154,Internal control,3,AGP16297,A,1,1,106
Agaz5,mix2,R154,Internal control,4,AGP07487,A,1,1,558.5
Agaz5,mix2,R154,Internal control,5,AGP07488,A,1,0,460.5
Agaz5,mix2,R154,Internal control,6,AGP20001,A,1,1,279
Agaz5,mix2,R154,Internal control,7,AGP20002,A,1,1,318.5
Agaz5,mix2,R154,Internal control,8,AGP20003,A,1,1,48.5
Agaz5,mix2,R154,Internal control,9,AGP20004,A,1,1,341.5
Agaz5,mix2,R154,Internal control,10,AGP20005,A,1,1,232.5
Agaz5,mix2,R154,Internal control,11,AGP20006,A,1,1,198.5
Agaz5,mix2,R154,Internal control,12,AGP20007,A,1,1,306.5
Agaz5,mix2,R154,Internal control,13,AGP20008,B,1,1,155
Agaz5,mix2,R154,Internal control,14,AGP20009,B,1,0,143
Agaz5,mix2,R154,Internal control,15,AGP20010,B,1,1,226
Agaz5,mix2,R154,Internal control,16,AGP20011,B,1,1,314
Agaz5,mix2,R154,Internal control,17,AGP20012,B,1,1,358
Agaz5,mix2,R154,Internal control,18,AGP20013,B,1,1,287
Agaz5,mix2,R154,Internal control,19,AGP20014,B,1,1,482.5
Agaz5,mix2,R154,Internal control,20,AGP20015,B,1,1,279.5
Agaz5,mix2,R154,Internal control,21,AGP20016,B,1,1,204
Agaz5,mix2,R154,Internal control,22,AGP20017,B,1,1,107.5
Agaz5,mix2,R154,Internal control,23,AGP20018,B,1,1,395
Agaz5,mix2,R154,Internal control,24,AGP20019,B,1,1,380.5
Agaz5,mix2,R154,Internal control,25,AGP20020,C,1,1,395
Agaz5,mix2,R154,Internal control,26,AGP20021,C,1,1,200
Agaz5,mix2,R154,Internal control,27,AGP20022,C,1,1,340.5
Agaz5,mix2,R154,Internal control,28,AGP20024,C,1,1,212.5
Agaz5,mix2,R154,Internal control,29,AGP20025,C,1,1,360
Agaz5,mix2,R154,Internal control,30,AGP20026,C,1,1,292
Agaz5,mix2,R154,Internal control,31,AGP20027,C,1,1,78.5
Agaz5,mix2,R154,Internal control,32,AGP20028,C,1,1,62.5
Agaz5,mix2,R154,Internal control,33,AGP20029,C,1,1,487.5
Agaz5,mix2,R154,Internal control,34,AGP20030,C,1,1,183.5
Agaz5,mix2,R154,Internal control,35,AGP20031,C,1,1,200
Agaz5,mix2,R154,Internal control,36,AGP20032,C,1,1,143.5
Agaz5,mix2,R154,Internal control,37,AGP20033,D,1,1,405
Agaz5,mix2,R154,Internal control,38,AGP20034,D,1,1,488.5
Agaz5,mix2,R154,Internal control,39,AGP20035,D,1,1,87
Agaz5,mix2,R154,Internal control,40,AGP20036,D,1,1,77.5
Agaz5,mix2,R154,Internal control,41,AGP20038,D,1,1,157.5
Agaz5,mix2,R154,Internal control,42,AGP20039,D,1,1,393.5
Agaz5,mix2,R154,Internal control,43,AGP20040,D,1,1,124
Agaz5,mix2,R154,Internal control,44,AGP20041,D,1,1,262
Agaz5,mix2,R154,Internal control,45,AGP20042,D,1,1,207
Agaz5,mix2,R154,Internal control,46,AGP20043,D,1,1,565.5
Agaz5,mix2,R154,Internal control,47,AGP20044,D,1,1,334.5
Agaz5,mix2,R154,Internal control,48,AGP20045,D,1,1,622.5
Agaz5,mix2,R154,Internal control,49,AGP20046,E,1,1,280
Agaz5,mix2,R154,Internal control,50,AGP20047,E,1,1,516
Agaz5,mix2,R154,Internal control,52,AGP20048,E,1,1,421.5
Agaz5,mix2,R154,Internal control,53,AGP20049,E,1,1,325.5
Agaz5,mix2,R154,Internal control,54,AGP20050,E,1,1,299.5
Agaz5,mix2,R154,Internal control,55,AGP20051,E,1,1,406
Agaz5,mix2,R154,Internal control,56,AGP20052,E,1,1,473
Agaz5,mix2,R154,Internal control,57,AGP20053,E,1,1,495
Agaz5,mix2,R154,Internal control,58,AGP20054,E,1,1,278.5
Agaz5,mix2,R154,Internal control,59,AGP20055,E,1,1,92.5
Agaz5,mix2,R154,Internal control,60,AGP20056,E,1,1,606
Agaz5,mix2,R154,Internal control,61,AGP20057,F,1,1,356.5
Agaz5,mix2,R154,Internal control,62,AGP20058,F,1,1,506
Agaz5,mix2,R154,Internal control,63,AGP20059,F,1,1,341.5
Agaz5,mix2,R154,Internal control,64,AGP20060,F,1,1,394
Agaz5,mix2,R154,Internal control,65,AGP20061,F,1,1,206
Agaz5,mix2,R154,Internal control,66,AGP20062,F,1,1,492
Agaz5,mix2,R154,Internal control,67,AGP20063,F,1,1,463.5
Agaz5,mix2,R154,Internal control,68,AGP20064,F,1,1,437.5
Agaz5,mix2,R154,Internal control,69,AGP20065,F,1,1,286.5
Agaz5,mix2,R154,Internal control,70,AGP20066,F,0,1,435.5
Agaz5,mix2,R154,Internal control,71,AGP20067,F,1,1,168.5
Agaz5,mix2,R154,Internal control,72,AGP20068,F,1,1,225.5
Agaz5,mix2,R154,Internal control,73,AGP20069,G,1,1,252.5
Agaz5,mix2,R154,Internal control,74,AGP20070,G,1,1,485.5
Agaz5,mix2,R154,Internal control,75,AGP20071,G,1,1,628
Agaz5,mix2,R154,Internal control,76,AGP20072,G,1,1,295
Agaz5,mix2,R154,Internal control,77,AGP20073,G,1,1,704
Agaz5,mix2,R154,Internal control,78,AGP20074,G,1,1,564
Agaz5,mix2,R154,Internal control,79,AGP20075,G,1,1,531.5
Agaz5,mix2,R154,Internal control,80,AGP20076,G,1,1,352
Agaz5,mix2,R154,Internal control,81,AGP20077,G,1,1,283
Agaz5,mix2,R154,Internal control,82,AGP20078,G,1,1,542.5
Agaz5,mix2,R154,Internal control,83,AGP20079,G,1,1,538
Agaz5,mix2,R154,Internal control,84,AGP20080,G,1,1,474
Agaz5,mix2,R154,Internal control,85,AGP20081,H,1,1,196.5
Agaz5,mix2,R154,Internal control,86,AGP20082,H,1,1,119.5
Agaz5,mix2,R154,Internal control,87,AGP20083,H,1,1,325.5
Agaz5,mix2,R154,Internal control,88,AGP20084,H,1,1,378
Agaz5,mix2,R154,Internal control,89,AGP20085,H,1,1,365.5
Agaz5,mix2,R154,Internal control,90,AGP20086,H,1,1,62
Agaz5,mix2,R154,Internal control,91,AGP20087,H,1,1,242.5
Agaz5,mix2,R154,Internal control,92,AGP20088,H,1,1,250.5
Agaz5,mix2,R154,Internal control,93,AGP20089,H,1,1,436
Agaz5,mix2,R154,Internal control,94,AGP20090,H,1,1,629.5
Agaz5,mix2,R154,Internal control,95,AGP20091,H,1,1,154.5
Agaz5,mix2,R154,Internal control,96,AGP20092,H,1,1,364.5
ZcwDhB.14,mix2,R154,Internal control,1,AGP16295,A,1,1,596
ZcwDhB.14,mix2,R154,Internal control,2,AGP16296,A,1,1,80
ZcwDhB.14,mix2,R154,Internal control,3,AGP16297,A,1,1,106
ZcwDhB.14,mix2,R154,Internal control,4,AGP07487,A,1,1,558.5
ZcwDhB.14,mix2,R154,Internal control,5,AGP07488,A,1,0,460.5
ZcwDhB.14,mix2,R154,Internal control,6,AGP20001,A,1,1,279
ZcwDhB.14,mix2,R154,Internal control,7,AGP20002,A,1,1,318.5
ZcwDhB.14,mix2,R154,Internal control,8,AGP20003,A,1,1,48.5
ZcwDhB.14,mix2,R154,Internal control,9,AGP20004,A,1,1,341.5
ZcwDhB.14,mix2,R154,Internal control,10,AGP20005,A,1,1,232.5
ZcwDhB.14,mix2,R154,Internal control,11,AGP20006,A,1,1,198.5
ZcwDhB.14,mix2,R154,Internal control,12,AGP20007,A,1,1,306.5
ZcwDhB.14,mix2,R154,Internal control,13,AGP20008,B,1,1,155
ZcwDhB.14,mix2,R154,Internal control,14,AGP20009,B,1,0,143
ZcwDhB.14,mix2,R154,Internal control,15,AGP20010,B,1,1,226
ZcwDhB.14,mix2,R154,Internal control,16,AGP20011,B,1,1,314
ZcwDhB.14,mix2,R154,Internal control,17,AGP20012,B,1,1,358
ZcwDhB.14,mix2,R154,Internal control,18,AGP20013,B,1,1,287
ZcwDhB.14,mix2,R154,Internal control,19,AGP20014,B,1,1,482.5
ZcwDhB.14,mix2,R154,Internal control,20,AGP20015,B,1,1,279.5
ZcwDhB.14,mix2,R154,Internal control,21,AGP20016,B,1,1,204
ZcwDhB.14,mix2,R154,Internal control,22,AGP20017,B,1,1,107.5
ZcwDhB.14,mix2,R154,Internal control,23,AGP20018,B,1,1,395
ZcwDhB.14,mix2,R154,Internal control,24,AGP20019,B,1,1,380.5
ZcwDhB.14,mix2,R154,Internal control,25,AGP20020,C,1,1,395
ZcwDhB.14,mix2,R154,Internal control,26,AGP20021,C,1,1,200
ZcwDhB.14,mix2,R154,Internal control,27,AGP20022,C,1,1,340.5
ZcwDhB.14,mix2,R154,Internal control,28,AGP20024,C,1,1,212.5
ZcwDhB.14,mix2,R154,Internal control,29,AGP20025,C,1,1,360
ZcwDhB.14,mix2,R154,Internal control,30,AGP20026,C,1,1,292
ZcwDhB.14,mix2,R154,Internal control,31,AGP20027,C,1,1,78.5
ZcwDhB.14,mix2,R154,Internal control,32,AGP20028,C,1,1,62.5
ZcwDhB.14,mix2,R154,Internal control,33,AGP20029,C,1,1,487.5
ZcwDhB.14,mix2,R154,Internal control,34,AGP20030,C,1,1,183.5
ZcwDhB.14,mix2,R154,Internal control,35,AGP20031,C,1,1,200
ZcwDhB.14,mix2,R154,Internal control,36,AGP20032,C,1,1,143.5
ZcwDhB.14,mix2,R154,Internal control,37,AGP20033,D,1,1,405
ZcwDhB.14,mix2,R154,Internal control,38,AGP20034,D,1,1,488.5
ZcwDhB.14,mix2,R154,Internal control,39,AGP20035,D,1,1,87
ZcwDhB.14,mix2,R154,Internal control,40,AGP20036,D,1,1,77.5
ZcwDhB.14,mix2,R154,Internal control,41,AGP20038,D,1,1,157.5
ZcwDhB.14,mix2,R154,Internal control,42,AGP20039,D,1,1,393.5
ZcwDhB.14,mix2,R154,Internal control,43,AGP20040,D,1,1,124
ZcwDhB.14,mix2,R154,Internal control,44,AGP20041,D,1,1,262
ZcwDhB.14,mix2,R154,Internal control,45,AGP20042,D,1,1,207
ZcwDhB.14,mix2,R154,Internal control,46,AGP20043,D,1,0,565.5
ZcwDhB.14,mix2,R154,Internal control,47,AGP20044,D,1,1,334.5
ZcwDhB.14,mix2,R154,Internal control,48,AGP20045,D,1,1,622.5
ZcwDhB.14,mix2,R154,Internal control,49,AGP20046,E,1,1,280
ZcwDhB.14,mix2,R154,Internal control,50,AGP20047,E,1,1,516
ZcwDhB.14,mix2,R154,Internal control,52,AGP20048,E,1,1,421.5
ZcwDhB.14,mix2,R154,Internal control,53,AGP20049,E,1,1,325.5
ZcwDhB.14,mix2,R154,Internal control,54,AGP20050,E,1,1,299.5
ZcwDhB.14,mix2,R154,Internal control,55,AGP20051,E,1,1,406
ZcwDhB.14,mix2,R154,Internal control,56,AGP20052,E,1,1,473
ZcwDhB.14,mix2,R154,Internal control,57,AGP20053,E,1,1,495
ZcwDhB.14,mix2,R154,Internal control,58,AGP20054,E,1,1,278.5
ZcwDhB.14,mix2,R154,Internal control,59,AGP20055,E,1,1,92.5
ZcwDhB.14,mix2,R154,Internal control,60,AGP20056,E,1,1,606
ZcwDhB.14,mix2,R154,Internal control,61,AGP20057,F,1,1,356.5
ZcwDhB.14,mix2,R154,Internal control,62,AGP20058,F,1,1,506
ZcwDhB.14,mix2,R154,Internal control,63,AGP20059,F,1,1,341.5
ZcwDhB.14,mix2,R154,Internal control,64,AGP20060,F,1,1,394
ZcwDhB.14,mix2,R154,Internal control,65,AGP20061,F,1,1,206
ZcwDhB.14,mix2,R154,Internal control,66,AGP20062,F,1,1,492
ZcwDhB.14,mix2,R154,Internal control,67,AGP20063,F,1,1,463.5
ZcwDhB.14,mix2,R154,Internal control,68,AGP20064,F,1,1,437.5
ZcwDhB.14,mix2,R154,Internal control,69,AGP20065,F,1,1,286.5
ZcwDhB.14,mix2,R154,Internal control,70,AGP20066,F,1,1,435.5
ZcwDhB.14,mix2,R154,Internal control,71,AGP20067,F,1,1,168.5
ZcwDhB.14,mix2,R154,Internal control,72,AGP20068,F,1,1,225.5
ZcwDhB.14,mix2,R154,Internal control,73,AGP20069,G,1,1,252.5
ZcwDhB.14,mix2,R154,Internal control,74,AGP20070,G,1,1,485.5
ZcwDhB.14,mix2,R154,Internal control,75,AGP20071,G,1,1,628
ZcwDhB.14,mix2,R154,Internal control,76,AGP20072,G,1,1,295
ZcwDhB.14,mix2,R154,Internal control,77,AGP20073,G,1,1,704
ZcwDhB.14,mix2,R154,Internal control,78,AGP20074,G,1,1,564
ZcwDhB.14,mix2,R154,Internal control,79,AGP20075,G,1,1,531.5
ZcwDhB.14,mix2,R154,Internal control,80,AGP20076,G,1,1,352
ZcwDhB.14,mix2,R154,Internal control,81,AGP20077,G,1,1,283
ZcwDhB.14,mix2,R154,Internal control,82,AGP20078,G,1,1,542.5
ZcwDhB.14,mix2,R154,Internal control,83,AGP20079,G,1,1,538
ZcwDhB.14,mix2,R154,Internal control,84,AGP20080,G,1,1,474
ZcwDhB.14,mix2,R154,Internal control,85,AGP20081,H,1,1,196.5
ZcwDhB.14,mix2,R154,Internal control,86,AGP20082,H,1,1,119.5
ZcwDhB.14,mix2,R154,Internal control,87,AGP20083,H,1,1,325.5
ZcwDhB.14,mix2,R154,Internal control,88,AGP20084,H,1,1,378
ZcwDhB.14,mix2,R154,Internal control,89,AGP20085,H,1,1,365.5
ZcwDhB.14,mix2,R154,Internal control,90,AGP20086,H,1,1,62
ZcwDhB.14,mix2,R154,Internal control,91,AGP20087,H,1,1,242.5
ZcwDhB.14,mix2,R154,Internal control,92,AGP20088,H,1,1,250.5
ZcwDhB.14,mix2,R154,Internal control,93,AGP20089,H,1,1,436
ZcwDhB.14,mix2,R154,Internal control,94,AGP20090,H,1,1,629.5
ZcwDhB.14,mix2,R154,Internal control,95,AGP20091,H,1,1,154.5
ZcwDhB.14,mix2,R154,Internal control,96,AGP20092,H,1,1,364.5
ZcwDz301,mix3,R154,Internal control,1,AGP16295,A,1,1,596
ZcwDz301,mix3,R154,Internal control,2,AGP16296,A,1,1,80
ZcwDz301,mix3,R154,Internal control,3,AGP16297,A,1,1,106
